Country Name,Indicator Name,Year,Value
Benin,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2006,17.5
Benin,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2012,22.4
Benin,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2014,25.9
Benin,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2018,25.9
Bermuda,"Children out of school, female (% of female primary school age)",2010,2.99815
Bermuda,"Children out of school, female (% of female primary school age)",2011,9.38967
Bhutan,"Children out of school, female (% of female primary school age)",2000,42.20327
Bhutan,"Children out of school, female (% of female primary school age)",2004,29.65333
Bhutan,"Children out of school, female (% of female primary school age)",2005,25.17384
Bhutan,"Children out of school, female (% of female primary school age)",2007,18.43341
Bhutan,"Children out of school, female (% of female primary school age)",2008,13.47172
Bhutan,"Children out of school, female (% of female primary school age)",2009,10.83171
Bhutan,"Children out of school, female (% of female primary school age)",2010,9.49724
Bhutan,"Children out of school, female (% of female primary school age)",2011,7.1663
Bhutan,"Children out of school, female (% of female primary school age)",2012,7.82838
Bhutan,"Children out of school, female (% of female primary school age)",2014,8.58598
Bhutan,"Children out of school, female (% of female primary school age)",2015,9.32138
Bhutan,"Children out of school, female (% of female primary school age)",2016,9.69158
Bhutan,"Children out of school, female (% of female primary school age)",2017,7.38426
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,39.93500137
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,42.12599945
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,44.29399872
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,45.20500183
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,46.61600113
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,46.84500122
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,46.36000061
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,46.62900162
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,45.70899963
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,41.94100189
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,36.13000107
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,34.42300034
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,29.04899979
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,27.25600052
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,30.91600037
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,30.35300064
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,29.86599922
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,29.63800049
Bhutan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,29.43400002
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2000,2
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2001,9.3333
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2002,9.3333
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2003,9.3333
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2004,9.3333
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2005,9.3333
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2006,9.3333
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2007,2.6667
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2008,2.6667
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2009,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2010,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2011,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2012,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2013,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2014,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2015,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2016,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2017,8.5106
Bhutan,Proportion of seats held by women in national parliaments (% of total number of seats),2018,8.5106
Bhutan,Proportion of women in managerial positions (%),2013,17
Bhutan,Proportion of women in managerial positions (%),2014,16.5
Bhutan,Proportion of women in managerial positions (%),2015,18.5
Bhutan,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2010,84.6
Bolivia,"Children out of school, female (% of female primary school age)",2008,2.05358
Bolivia,"Children out of school, female (% of female primary school age)",2009,4.95221
Bolivia,"Children out of school, female (% of female primary school age)",2010,7.49365
Bolivia,"Children out of school, female (% of female primary school age)",2011,10.69466
Bolivia,"Children out of school, female (% of female primary school age)",2012,11.56648
Bolivia,"Children out of school, female (% of female primary school age)",2013,11.82524
Bolivia,"Children out of school, female (% of female primary school age)",2014,11.39499
Bolivia,"Children out of school, female (% of female primary school age)",2015,10.22788
Bolivia,"Children out of school, female (% of female primary school age)",2016,8.63613
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,40.79399872
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,41.38600159
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,41.94900131
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,42.59999847
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,43.38999939
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,44.29700089
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,40.53699875
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,42.25299835
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,42.70700073
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,42.37900162
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,42.13899994
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,35.35499954
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,37.45500183
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,40.11899948
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,32.04700089
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,39.83399963
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,31.69400024
Bolivia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,31.35199928
